cell_id,ANXA4,C8orf4,CALB1,CAV1,COL17A1,DCDC2,DMBT1,ECM1,EMP1,EPCAM,FABP5,FAM3B,GATA6,GJB6,ID1,IGFBP6,INHBA,KCNJ16,KIRREL,KRT14,KRT15,KRT16,KRT17,KRT19,KRT5,KRT6A,LAMC2,LDHB,LEFTY1,LGALS1,LY6D,MT1X,MT2A,NDFIP2,NR0B2,NR5A2,PDLIM3,PDLIM7,PIGR,PTHLH,RHCG,S100A2,S100A4,S100A7,SFRP5,SLC3A1,SLC4A4,SLPI,SPINK1,SPRR1B,SYT8,TFPI2,VCAM1,t,dataset,sample_type
CELL_0522,1.8003824,1.6814818,0.0,0.0,1.5766433,0.0,0.0,0.3837348,1.0249249,1.9917839,0.7926851,1.1817315,0.6230662,0.0,1.7314558,0.0,0.0,0.0,0.0,0.0,0.0,0.7926851,0.0,2.1976166,0.0,0.0,0.7926851,0.0,0.0,0.3837348,0.0,0.3837348,0.6230662,0.6230662,0.3837348,0.0,0.0,0.6230662,1.4942982,0.0,0.0,0.0,0.0,0.0,0.6230662,1.1817315,0.3837348,1.951224,2.2724094,0.0,0.0,0.0,0.3837348,0.37604675,GSE155698,tumor
CELL_0523,0.0,2.905031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2793047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.905031,0.0,0.0,0.0,0.0,2.905031,0.0,2.905031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45209,0.0,0.0,0.0,0.0,0.50363344,GSE155698,adjacent_normal
CELL_0524,0.8091562,0.0,0.0,0.8091562,0.8091562,0.0,0.0,0.0,0.0,1.7420578,0.0,0.0,0.8091562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8091562,1.9718798,0.0,0.0,0.8091562,0.0,0.0,0.8091562,0.0,0.0,1.7420578,1.1305346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6258249,2.5358489,0.0,0.8091562,0.0,0.0,0.42104262,GSE155698,tumor
CELL_0525,2.9526052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9526052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0707223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.720132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.720132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39621645,GSE155698,tumor
CELL_0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9088721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3489006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9088721,0.0,0.0,0.0,2.200075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37302595,GSE155698,tumor
CELL_0527,1.5582908,0.0,0.0,1.5582908,1.8769298,0.0,0.0,0.0,0.8099999,1.7006415,0.0,0.0,0.0,0.0,0.0,1.4591361,0.0,0.0,0.0,0.0,0.8099999,1.7545434,0.0,2.4814112,0.0,0.0,1.7006415,0.8099999,0.0,2.4032187,0.0,2.0992486,1.9376631,1.1345158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3267058,0.0,0.0,0.0,0.0,1.1345158,0.0,0.0,0.8099999,0.0,0.0,0.6603924,GSE155698,tumor
CELL_0528,2.2242858,0.0,0.0,0.0,0.0,0.0,0.0,0.98801434,0.0,2.0320015,0.0,0.0,0.0,0.0,1.6386822,0.0,0.98801434,0.0,0.0,0.0,0.0,1.5111439,1.9987084,2.5294254,0.0,0.0,1.5111439,0.0,0.0,0.0,0.0,0.98801434,0.0,0.98801434,0.0,0.0,0.0,0.98801434,1.5111439,0.0,0.0,0.98801434,0.0,0.0,0.0,0.0,0.0,2.2242858,2.602754,1.6386822,0.0,0.0,0.98801434,0.49443164,GSE155698,tumor
CELL_0529,1.0860069,0.0,0.0,0.89064616,0.89064616,0.0,0.0,0.0,0.5887675,2.1177635,0.0,0.0,0.0,0.0,0.0,1.0860069,0.0,0.0,0.0,0.0,0.0,0.0,1.9751323,1.7992293,0.0,0.0,0.89064616,0.0,0.0,0.5887675,0.0,1.2270161,2.2376845,1.4229214,0.0,0.0,0.0,0.0,1.2270161,0.0,0.0,0.5887675,1.7992293,0.0,0.0,0.0,0.0,2.2312307,2.6762629,0.0,0.0,0.0,0.0,0.47508377,GSE155698,tumor
CELL_0530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4508643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98693,0.0,0.0,0.0,0.0,0.0,0.37737802,GSE155698,tumor
CELL_0531,1.872995,0.0,0.0,0.53865343,1.3959551,0.0,0.0,1.0060619,1.24337,1.6259149,0.82144487,0.0,1.326714,0.0,1.1399485,1.0060619,0.0,0.0,0.0,0.0,1.0060619,0.0,1.24337,1.872995,0.0,0.0,0.53865343,0.0,0.0,0.0,0.0,1.3959551,1.5057623,1.0060619,0.53865343,0.0,0.0,0.82144487,0.0,0.0,0.0,0.82144487,2.3813183,0.0,0.53865343,0.0,0.0,2.092162,0.82144487,0.0,1.3959551,0.0,0.0,0.7911994,GSE155698,tumor
CELL_0532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1360881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36573693,GSE155698,tumor
CELL_0533,1.9654025,1.4562474,0.0,0.0,1.1256732,0.0,2.211703,0.11330435,0.6170181,1.8690722,1.2837791,0.0,0.75266504,0.0,1.0354705,0.11330435,0.0,0.0,0.0,0.0,0.11330435,0.0,0.44429168,2.5770721,0.0,0.0,1.0354705,1.6287013,0.0,0.0,0.0,0.0,0.11330435,0.71068764,0.11330435,0.5070699,0.0,0.5643817,2.294676,0.0,0.0,0.0,0.21156482,0.0,0.0,0.0,1.4134072,1.2985243,2.2489622,0.0,0.21156482,0.0,0.0,0.39210188,GSE155698,tumor
CELL_0534,0.0,0.0,0.0,0.0,1.7076496,0.0,0.0,0.0,0.0,2.3312373,0.0,0.0,1.7076496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7076496,2.5335464,0.0,0.0,2.0052505,0.0,0.0,0.0,1.7076496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5588593,0.0,0.0,0.0,0.0,0.0,2.1586003,0.0,0.0,0.0,0.0,0.43735716,GSE155698,tumor
CELL_0535,2.7540941,0.0,0.0,0.0,0.0,0.0,2.1511297,0.0,0.0,2.4170892,0.0,2.4170892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6401994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6401994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1511297,0.0,0.0,0.0,0.0,0.0,0.40379536,GSE155698,tumor
CELL_0536,0.9301758,0.0,0.0,0.0,0.0,0.3923126,0.0,0.0,0.0,1.7654723,1.1156521,0.8021217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4921465,0.0,0.0,0.3923126,0.0,0.3923126,0.8021217,0.0,0.3923126,0.0,0.6330261,0.6330261,0.0,0.0,0.0,0.0,0.0,0.0,0.3923126,0.0,0.0,0.0,0.3923126,0.0,0.0,2.09248,0.0,0.0,0.0,0.0,0.39019963,GSE155698,tumor
CELL_0537,1.8082683,0.0,0.0,1.7562346,0.0,0.0,0.0,1.6942784,1.6184424,1.9262159,0.87596345,0.0,1.2028861,0.0,0.0,2.2540028,0.0,0.0,0.0,0.0,0.87596345,0.0,0.87596345,2.302405,0.0,0.0,2.0541842,0.0,0.0,0.87596345,0.0,0.0,2.225247,1.5220423,0.87596345,0.0,0.0,1.3925866,0.0,0.0,0.0,0.87596345,0.87596345,0.0,0.0,0.0,0.0,1.9846787,1.8082683,0.0,1.8082683,0.0,0.0,0.46398365,GSE155698,tumor
CELL_0538,3.482945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.287899,0.0,0.0,0.0,0.0,0.0,3.287899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.287899,0.0,3.482945,0.0,3.287899,0.0,0.0,0.0,0.0,0.37081265,GSE155698,tumor
CELL_0539,1.9469916,1.5358278,0.0,0.0,1.0533451,0.39459655,2.059012,0.0,0.0,1.6675828,0.39459655,1.2145236,0.64045465,0.0,1.4269553,0.39459655,0.0,0.0,0.0,0.0,0.64045465,0.0,0.0,2.1552825,0.0,0.0,0.39459655,0.0,0.0,0.0,0.0,0.8147016,0.0,0.39459655,0.0,0.0,0.0,0.39459655,2.0399613,0.0,0.0,0.0,0.0,0.0,0.0,0.8147016,0.8147016,1.7281429,2.23391,0.0,0.8147016,0.0,0.0,0.37645927,GSE155698,tumor
CELL_0540,1.8483554,0.8426721,0.0,1.1654572,0.0,0.0,0.0,0.0,1.33173,1.5673406,0.20964575,1.0928113,0.49892268,0.0,1.8262622,0.0,0.0,0.0,0.20964575,0.20964575,0.37017164,0.49892268,0.20964575,2.4087214,0.0,0.0,1.4832715,0.0,0.0,0.49892268,0.6960245,0.605567,1.450485,0.957881,0.0,0.0,0.0,1.1654572,0.77417046,0.0,0.0,0.6960245,1.776616,0.0,0.0,0.0,0.0,2.396317,0.0,0.0,1.9616033,0.0,0.6960245,0.52398545,GSE155698,tumor
CELL_0541,1.1672928,0.0,0.0,0.0,1.366091,0.0,0.0,0.0,1.1672928,1.503191,0.0,0.0,0.8322989,0.0,0.8322989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9985417,0.0,0.0,1.503191,0.0,0.0,0.0,0.0,0.0,1.1672928,0.8322989,0.8322989,0.0,0.0,0.8322989,1.7532858,0.0,0.0,1.1672928,0.8322989,0.0,0.0,0.0,0.0,2.0503888,2.5413954,0.0,0.8322989,0.0,0.0,0.4442376,GSE155698,tumor
CELL_0542,1.6044824,0.0,0.0,1.9710078,1.7152512,0.0,0.0,0.0,1.4486722,2.2747304,0.0,0.0,1.7601035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001694,2.0305917,0.0,0.68273747,2.244303,0.0,0.0,1.8967615,0.0,0.0,1.001694,1.2007257,0.0,0.0,0.0,1.2007257,2.1800861,0.0,0.0,1.2007257,1.9235302,0.0,0.0,0.0,0.0,2.4668279,1.4486722,0.0,0.68273747,0.0,0.0,0.48789105,GSE155698,tumor
CELL_0543,1.7655423,1.1008624,0.0,0.0,1.7191632,0.0,0.0,1.4237415,1.4237415,1.6010315,0.0,0.0,0.780765,0.0,0.0,1.1008624,0.0,0.0,0.0,1.1008624,0.0,0.780765,1.2917544,2.1641877,0.0,0.0,1.7191632,0.0,0.0,0.0,0.0,1.4237415,1.1008624,1.4237415,0.0,0.0,0.0,1.6010315,0.0,1.4237415,0.0,0.780765,2.6970413,0.0,0.780765,0.0,0.0,1.8418502,0.0,0.0,1.9290577,0.0,0.0,0.68536174,GSE155698,tumor
CELL_0544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5114288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5114288,2.5114288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5114288,0.0,0.0,0.0,0.0,0.0,0.0,2.5114288,0.0,0.0,0.0,0.0,0.40226275,GSE155698,tumor
CELL_0545,1.8351977,0.0,0.0,1.7500349,1.7955126,0.0,0.0,0.53322184,0.81703067,1.3995038,0.9185264,0.0,0.31836593,0.0,1.9556942,1.8257474,0.0,0.0,0.0,0.0,0.53322184,1.9494787,0.31836593,2.4635844,0.0,0.0,1.2442038,0.81703067,0.0,2.2653184,0.31836593,1.5114472,1.4863542,0.31836593,0.0,0.0,0.0,0.69234765,0.0,0.53322184,0.0,0.53322184,1.3657584,0.0,0.0,0.0,0.0,1.7246182,0.0,0.0,1.2442038,0.0,0.0,0.70768774,GSE155698,tumor
CELL_0546,1.944761,0.9999323,0.0,0.0,1.382597,0.0,0.0,0.0,1.1173152,1.8879273,0.92864555,1.7830744,1.5024734,0.0,0.2812194,0.0,0.0,0.0,0.0,0.0,0.2812194,0.0,0.0,2.2523427,0.0,0.0,0.8457992,0.0,0.0,0.0,0.0,0.7476529,0.2812194,1.1665659,1.2513202,0.0,0.0,0.0,0.7476529,0.0,0.0,0.0,0.8457992,0.0,0.7476529,0.0,1.2109753,1.9288906,2.2324853,0.0,1.062216,0.0,0.0,0.3880997,GSE155698,tumor
CELL_0547,1.6466897,1.7740071,0.0,1.3202375,0.0,0.0,0.0,0.0,1.0080467,1.8066893,0.61495423,0.0,1.3202375,0.0,1.8168051,0.0,0.0,0.0,0.0,0.0,0.37959355,0.7811687,1.5678539,2.443079,0.0,0.0,1.5678539,0.0,0.0,0.37959355,0.37959355,0.0,0.7811687,1.0080467,0.0,0.0,0.0,0.7811687,1.0080467,0.0,0.0,0.7811687,1.3202375,0.0,0.0,0.0,0.0,1.2210555,1.0908983,0.0,1.0080467,0.0,0.0,0.36536232,GSE155698,tumor
CELL_0548,2.287431,1.2553583,0.0,0.0,2.0735395,0.0,0.0,0.0,0.0,2.1560256,0.0,0.0,1.2553583,0.0,0.0,0.9061014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1560256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9061014,0.9061014,0.0,0.0,0.0,0.0,0.0,0.0,1.2553583,1.2553583,0.0,0.0,0.0,1.2553583,1.9118648,0.9061014,0.0,0.0,0.0,0.0,0.3924248,GSE155698,tumor
CELL_0549,0.0,0.0,0.0,0.0,0.0,0.0,2.985203,0.0,2.985203,2.985203,0.0,0.0,0.0,0.0,3.2005246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.537933,0.0,0.0,0.0,0.0,0.0,0.0,2.985203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.985203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.985203,0.0,0.0,0.0,0.0,0.0,0.362844,GSE155698,adjacent_normal
CELL_0550,2.1189737,0.0,0.0,1.697084,1.697084,0.0,0.0,0.0,1.3792074,1.697084,0.0,0.0,1.9756179,0.0,1.697084,1.697084,0.0,0.0,0.0,0.0,0.0,0.0,1.3792074,2.2806442,0.0,0.0,0.0,1.3792074,0.0,2.5161433,0.0,1.3792074,1.9756179,1.3792074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1189737,2.3086684,0.0,0.0,0.0,1.3792074,1.3792074,0.0,0.0,1.9756179,0.0,0.0,0.76406,GSE155698,tumor
CELL_0551,3.239583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.035241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.239583,0.0,0.0,3.035241,0.0,0.0,0.39551705,GSE155698,tumor
CELL_0552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2852817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2852817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2852817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37179407,GSE155698,tumor
CELL_0553,3.102115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6239142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6239142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6239142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6239142,0.0,0.0,2.6239142,0.0,0.0,2.6239142,0.0,0.0,0.0,0.0,0.38221458,GSE155698,tumor
CELL_0554,2.5209603,1.3982437,0.0,0.0,0.0,1.0751625,0.0,0.0,0.0,2.011707,0.0,0.757558,0.757558,0.0,0.0,0.0,0.0,1.0751625,0.0,0.0,0.757558,0.0,0.0,2.0733669,0.0,0.0,0.757558,0.0,2.0733669,0.0,0.0,1.2659029,2.1339924,0.757558,1.2659029,1.4977343,1.0751625,0.0,2.099411,0.0,0.0,0.0,0.0,0.0,1.3982437,2.011707,2.0285375,1.4977343,1.3982437,0.0,1.2659029,0.0,0.757558,0.08959072,GSE155698,adjacent_normal
CELL_0555,1.4262102,0.96163964,0.0,0.0,1.2054064,0.0,0.0,0.96163964,1.6408416,1.9535245,0.0,0.0,1.3644606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49832475,2.0090055,2.4616833,0.0,0.0,1.2054064,0.0,0.0,1.2054064,0.0,2.6578426,2.809337,1.2920893,0.0,0.7756932,0.0,0.7756932,0.49832475,0.0,0.0,0.7756932,2.3032491,0.0,0.0,0.0,0.0,1.7270371,2.1412446,0.49832475,0.0,0.0,0.0,0.4630544,GSE155698,tumor
CELL_0556,0.97264194,0.52444583,0.0,0.97264194,0.52444583,0.0,0.52444583,0.52444583,0.52444583,1.6448956,1.4470782,0.52444583,0.79627913,0.0,1.7106913,1.1000957,0.0,0.0,0.52444583,0.0,0.52444583,0.0,1.1000957,1.8227738,0.0,0.0,0.52444583,0.0,0.0,2.0098286,0.0,1.619326,1.4470782,0.97264194,0.0,0.0,0.0,0.79627913,1.2774117,0.0,0.0,1.3988209,0.97264194,0.0,0.0,0.0,1.1983414,1.1000957,0.52444583,0.0,1.6448956,0.0,0.0,0.36976534,GSE155698,tumor
CELL_0557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0290582,2.3474085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7506478,0.0,2.5097978,2.7506478,0.0,0.0,0.0,0.0,2.0290582,0.0,0.0,0.0,0.0,2.3474085,0.0,0.0,0.0,0.0,2.61505,2.8729742,0.0,0.0,0.0,0.0,0.426304,GSE155698,tumor
CELL_0558,1.6737653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9525056,0.0,0.0,0.8275669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2772062,0.0,0.0,1.159587,0.0,0.0,0.0,0.0,0.0,1.9198416,0.8275669,0.0,0.0,0.0,1.5936012,0.0,0.0,0.0,1.159587,0.0,0.0,0.0,0.0,0.0,1.8419584,2.3410013,0.0,0.0,0.0,0.0,0.47535035,GSE155698,tumor
CELL_0559,1.7856989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0496154,2.0072234,0.0,0.0,1.0496154,0.0,1.3830005,0.0,0.0,0.0,0.0,0.0,1.0496154,0.0,0.0,2.176213,0.0,0.0,0.0,0.0,0.0,1.3830005,0.0,1.5690063,1.9652289,1.0496154,0.0,0.0,0.0,0.0,1.0496154,0.0,0.0,1.5690063,1.5690063,0.0,0.0,0.0,0.0,1.916182,1.916182,0.0,1.0496154,0.0,0.0,0.44845414,GSE155698,tumor
CELL_0560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.028251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.028251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.316564,0.0,0.0,0.0,0.0,2.316564,2.793609,0.0,2.028251,0.0,0.0,0.43923217,GSE155698,tumor
CELL_0561,1.7402943,0.0,0.0,0.0,2.0455248,0.0,0.0,0.0,2.2027214,2.2027214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7402943,0.0,2.7943118,0.0,0.0,1.7402943,0.0,0.0,1.7402943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7402943,0.0,0.0,0.0,0.0,2.7499175,0.0,0.0,0.0,0.0,0.0,2.0455248,0.0,0.0,0.0,0.0,0.45461053,GSE155698,tumor
CELL_0562,2.3524683,1.0352006,0.0,0.0,0.0,1.6670496,0.0,0.0,0.0,2.1191707,0.0,0.0,1.0352006,0.0,0.0,1.5447935,0.0,1.3624176,0.0,0.0,0.0,0.0,0.0,1.7572207,1.0352006,0.0,0.0,0.0,0.0,1.3624176,0.0,0.0,1.9744949,0.0,0.0,1.0352006,1.0352006,1.0352006,1.3624176,0.0,0.0,0.0,0.0,0.0,1.0352006,1.0352006,2.1191707,1.3624176,0.0,0.0,0.0,1.0352006,1.8277557,0.13216017,GSE155698,tumor
CELL_0563,2.2477312,0.0,0.0,0.0,0.0,0.7691935,1.5864809,0.0,0.4994211,1.8542966,0.4994211,0.9474225,1.3859161,0.0,1.828093,0.0,0.0,0.4994211,0.0,0.0,0.4994211,0.0,0.0,2.048067,0.0,0.0,0.7691935,0.0,0.0,0.0,0.0,0.9474225,0.0,0.4994211,0.4994211,0.9474225,0.0,0.9474225,2.0756392,0.0,0.0,0.0,0.7691935,0.0,0.0,1.178499,1.9105237,1.8665187,2.4520726,0.0,1.5545888,0.0,0.0,0.44172084,GSE155698,tumor
CELL_0564,0.0,0.0,0.0,2.4309082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1726294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0346844,0.0,0.0,0.0,2.1726294,0.0,2.6477382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1726294,0.0,0.0,0.0,0.0,0.0,0.36081007,GSE155698,adjacent_normal
CELL_0565,1.5674769,0.0,0.0,0.0,2.1866903,0.0,0.0,0.3769333,0.3769333,2.1407068,0.0,0.0,0.78254867,0.0,1.1711699,0.3769333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3655698,0.0,0.0,1.766563,0.0,0.0,0.0,0.0,0.0,0.6138963,1.2331429,0.3769333,0.0,0.0,1.0142703,0.6138963,0.0,0.0,0.0,0.0,0.0,0.0,0.3769333,0.3769333,2.2805157,2.3170424,0.0,0.0,0.0,0.0,0.40171123,GSE155698,tumor
CELL_0566,1.5137712,0.5335317,0.0,0.0,0.5335317,0.0,0.0,0.0,0.5335317,2.37017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5335317,1.024062,0.0,2.1144907,0.0,0.0,1.4487693,0.0,0.0,0.5335317,0.0,0.0,1.024062,1.1685696,2.1355298,0.0,0.0,0.8275553,2.281533,0.0,0.0,0.0,1.5137712,0.0,0.0,0.0,0.0,2.6440723,2.5621276,0.0,0.0,0.0,0.0,0.49866033,GSE155698,tumor
CELL_0567,0.0,0.0,0.0,0.0,2.7928228,0.0,0.0,2.4083948,0.0,3.0249004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4083948,0.0,2.4083948,0.0,0.0,2.4083948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4083948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9382715,3.2476554,0.0,0.0,0.0,0.0,0.47528732,GSE155698,tumor
CELL_0568,1.7615211,1.1937267,0.0,1.1937267,1.3280808,0.0,0.0,0.0,1.3280808,2.0255828,0.691319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3606498,0.0,0.0,1.0024023,0.0,0.0,0.0,0.0,1.5106882,1.0024023,1.1937267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5772418,0.691319,0.0,0.0,0.0,0.0,1.9614831,0.0,0.0,0.0,0.0,0.0,0.38094807,GSE155698,tumor
CELL_0569,0.0,3.170089,0.0,0.0,0.0,0.0,3.170089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.170089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5506551,0.0,0.0,0.0,0.0,0.0,3.170089,0.0,0.0,0.0,0.0,0.37563193,GSE155698,tumor
CELL_0570,1.4329622,1.4329622,0.0,1.0484217,1.5836946,0.0,0.0,0.0,1.4329622,1.9624006,0.0,0.0,1.0484217,0.0,0.0,1.7169437,0.0,0.0,0.0,0.0,1.0484217,0.5745115,1.3651747,2.2119598,0.0,0.0,1.3651747,0.0,0.0,0.0,0.0,0.0,0.0,0.5745115,0.0,0.0,0.0,0.5745115,0.0,0.0,0.0,0.0,2.3221822,0.0,0.0,0.0,0.0,1.5836946,1.8104423,0.0,0.0,0.0,0.0,0.4553796,GSE155698,tumor
CELL_0571,3.2563386,0.0,0.0,0.0,0.0,0.0,2.677325,0.0,0.0,3.0186105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.903478,0.0,0.0,0.0,0.0,0.0,2.677325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.903478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.677325,0.0,0.0,0.0,0.0,0.0,2.903478,0.39653644,GSE155698,tumor
CELL_0572,2.261693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1835139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6066391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9116399,1.5953082,1.5953082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40197206,GSE155698,tumor
CELL_0573,1.592691,0.0,0.0,1.6883796,1.592691,0.0,0.0,0.0,0.0,2.0500638,0.94087,0.0,0.0,0.0,0.94087,0.0,0.0,0.0,0.0,0.0,1.2734454,0.0,0.0,1.99246,0.0,0.0,1.6883796,0.0,0.0,0.0,0.0,1.8761257,1.2734454,0.0,0.0,0.0,0.0,0.94087,0.0,0.0,0.0,0.94087,0.94087,0.0,0.0,0.0,0.0,1.99246,2.1378624,0.0,0.0,0.0,0.0,0.3864104,GSE155698,tumor
