KRT17_x,KRT17_v,EMP1_x,EMP1_v,SLC4A4_x,SLC4A4_v,FAM3B_x,FAM3B_v,KRT17_orbit_x,KRT17_orbit_v,EMP1_orbit_x,EMP1_orbit_v,SLC4A4_orbit_x,SLC4A4_orbit_v,FAM3B_orbit_x,FAM3B_orbit_v
1.9681586,11.283805847167969,0.9051458,6.684454917907715,1.2376559,-1.3887672424316406,0.0,0.0002240883477497846,0.17487305402755737,0.22727565467357635,0.17809835076332092,0.46930867433547974,0.512437105178833,-0.8599703311920166,0.40277132391929626,-0.4387589991092682
2.2976348,-0.9396464824676514,2.5665846,0.00500798225402832,0.0,0.0022393406834453344,0.0,0.0008394769974984229,0.17563559114933014,0.22874905169010162,0.1796732395887375,0.47242414951324463,0.5095463395118713,-0.8686585426330566,0.4012959599494934,-0.4434376358985901
2.31827,-0.9424331784248352,0.0,0.7223835587501526,0.0,0.002444376703351736,0.0,0.0008815216715447605,0.1764032542705536,0.23026269674301147,0.18125827610492706,0.4755100607872009,0.5066269636154175,-0.8770895004272461,0.3998052775859833,-0.44796043634414673
1.675493,-0.6698454022407532,1.4224385,0.35277602076530457,0.0,0.002465306082740426,0.0,0.0009491706150583923,0.17717581987380981,0.23182158172130585,0.18285392224788666,0.47856831550598145,0.5036798119544983,-0.8852481842041016,0.3982996642589569,-0.4523192346096039
1.8819498,-0.7690767049789429,1.4789035,0.26745688915252686,0.0,0.0023098711390048265,0.0,0.0008273277780972421,0.17795388400554657,0.23343077301979065,0.18445941805839539,0.48159947991371155,0.500705897808075,-0.8931193351745605,0.3967798948287964,-0.4565059542655945
0.0,0.2753996253013611,1.1847911,0.20312568545341492,1.8459464,-2.0709574222564697,0.85625505,-0.6630628705024719,0.17873741686344147,0.2350957840681076,0.18607519567012787,0.4846060574054718,0.49770617485046387,-0.9006880521774292,0.3952464461326599,-0.46051204204559326
1.5462627,7.013306140899658,0.0,5.080780982971191,1.5462627,-1.7351531982421875,1.7297778,-1.3416720628738403,0.17952661216259003,0.2368229478597641,0.18770092725753784,0.4875909090042114,0.49468162655830383,-0.9079386591911316,0.3936997652053833,-0.4643293023109436
1.5996199,-0.6611694693565369,2.011412,0.03671371936798096,0.0,0.0018321170937269926,0.0,0.000587767455726862,0.18032164871692657,0.23861853778362274,0.18933673202991486,0.4905565679073334,0.4916333258152008,-0.9148572683334351,0.3921406865119934,-0.4679500460624695
1.9645677,-0.7332919836044312,0.0,0.9055382609367371,0.0,0.002804277464747429,0.0,0.0011645924532786012,0.18112272024154663,0.2404906153678894,0.19098228216171265,0.4935072064399719,0.48856252431869507,-0.9214288592338562,0.39056992530822754,-0.47136640548706055
2.4775426,-1.0271364450454712,1.849425,0.08463364839553833,0.0,0.0018563910853117704,0.0,0.0006007535266689956,0.1819303184747696,0.24244675040245056,0.19263772666454315,0.4964468777179718,0.48547041416168213,-0.9276388883590698,0.3889879286289215,-0.4745703339576721
3.0599144,-1.2702901363372803,1.857702,0.08119767904281616,0.0,0.0018730491865426302,0.0,0.0006063529872335494,0.18274450302124023,0.2444961667060852,0.1943029761314392,0.49938127398490906,0.48235809803009033,-0.9334729909896851,0.3873957693576813,-0.4775545299053192
2.3743477,-0.9307341575622559,0.0,0.8191969394683838,0.0,0.0030556675046682358,0.0,0.0012288884026929736,0.1835656613111496,0.24664855003356934,0.19597801566123962,0.5023163557052612,0.47922682762145996,-0.9389176368713379,0.38579392433166504,-0.4803115725517273
2.7897108,-1.1527646780014038,2.5603733,-0.060498833656311035,0.0,0.0020843464881181717,0.0,0.0007095203618519008,0.1843944787979126,0.2489154040813446,0.19766296446323395,0.5052598714828491,0.4760780334472656,-0.943958044052124,0.38418319821357727,-0.48283421993255615
0.0,0.3217167258262634,2.9328446,-0.19575554132461548,3.266421,-3.665147304534912,0.0,0.0011525661684572697,0.18523094058036804,0.25130826234817505,0.19935768842697144,0.5082200169563293,0.4729132652282715,-0.948581337928772,0.3825644850730896,-0.4851156175136566
2.5248754,-1.0420098304748535,0.9991963,0.35632795095443726,0.0,0.002099454402923584,0.0,0.0007101159426383674,0.1860755980014801,0.25384047627449036,0.20106250047683716,0.5112067461013794,0.4697335362434387,-0.9527730941772461,0.3809385895729065,-0.4871487319469452
