t,KRT17,EMP1,S100A2,KRT16,t_grid,KRT17_pinn,EMP1_pinn,S100A2_pinn,KRT16_pinn
0.4873693,0.0,0.0,0.0,0.0,0.17587939698492464,0.1745603382587433,0.17745257914066315,0.24913139641284943,0.067653127014637
0.52076405,2.8569674,1.8221881,2.9482448,2.6721494,0.18090452261306533,0.17570489645004272,0.17981615662574768,0.25018659234046936,0.06854591518640518
0.51152694,1.8995299,1.7827603,2.7804356,0.0,0.18592964824120603,0.17686083912849426,0.18220317363739014,0.2512674927711487,0.06945380568504333
0.55220187,2.6956518,0.0,2.3426204,2.433297,0.19095477386934673,0.17802850902080536,0.18461334705352783,0.2523748278617859,0.07037709653377533
0.4631227,2.3580222,1.7938398,2.5524275,1.6432819,0.19597989949748745,0.1792086660861969,0.18704620003700256,0.25350841879844666,0.0713159590959549
0.5048917,2.971363,2.4441535,2.9230998,0.0,0.20100502512562815,0.18040187656879425,0.18950165808200836,0.25466862320899963,0.07227080315351486
0.44150236,2.1895201,0.0,2.6040213,1.923375,0.20603015075376885,0.18160897493362427,0.1919793337583542,0.2558557391166687,0.07324201613664627
0.46456814,2.1052852,1.6753234,2.4930458,1.9627846,0.21105527638190955,0.18283088505268097,0.19447925686836243,0.2570703625679016,0.0742298886179924
0.40707034,1.0078983,0.0,1.9191703,0.0,0.21608040201005024,0.18406866490840912,0.19700142741203308,0.25831282138824463,0.07523514330387115
0.33272302,0.0,1.6046702,2.1045146,0.0,0.22110552763819097,0.18532393872737885,0.19954577088356018,0.25958362221717834,0.07625804841518402
0.5291181,3.0540497,0.0,2.9669757,2.6912575,0.22613065326633167,0.18659771978855133,0.20211248099803925,0.2608836591243744,0.0772993341088295
0.49004316,2.128235,1.7295572,2.5364509,1.2618966,0.23115577889447236,0.1878920942544937,0.2047022432088852,0.2622138261795044,0.0783597081899643
0.4881804,2.452956,1.7592179,2.583325,1.543973,0.23618090452261306,0.18920888006687164,0.20731545984745026,0.26357558369636536,0.07943999022245407
0.50530076,2.8370275,0.0,2.9303935,2.4362972,0.24120603015075376,0.1905505359172821,0.209953173995018,0.26497024297714233,0.08054132014513016
0.44552797,1.9312122,2.4691267,2.3070931,0.0,0.24623115577889448,0.19191962480545044,0.21261641383171082,0.26640018820762634,0.08166494965553284
0.48843482,0.0,0.0,0.0,0.0,0.25125628140703515,0.1933196485042572,0.21530748903751373,0.26786771416664124,0.08281201124191284
0.516479,2.1799266,1.5827253,2.678724,0.0,0.2562814070351759,0.19475460052490234,0.21802794933319092,0.26937633752822876,0.08398449420928955
0.48730123,2.1860445,0.6805842,2.5804322,0.0,0.2613065326633166,0.19622845947742462,0.220780611038208,0.270929753780365,0.08518418669700623
0.41499963,1.9681586,0.9051458,1.6579969,0.0,0.2663316582914573,0.1977469027042389,0.22356918454170227,0.27253344655036926,0.08641371130943298
0.48797137,2.2976348,2.5665846,2.9468386,2.2976348,0.271356783919598,0.1993160843849182,0.2263982892036438,0.27419328689575195,0.0876757949590683
0.48017812,2.31827,0.0,2.1436136,0.0,0.2763819095477387,0.20094335079193115,0.22927269339561462,0.27591702342033386,0.08897402882575989
0.4565741,1.675493,1.4224385,2.214185,1.4224385,0.2814070351758794,0.20263777673244476,0.23219914734363556,0.2777141332626343,0.0903123989701271
0.48291618,1.8819498,1.4789035,2.5172796,0.38694745,0.2864321608040201,0.20440970361232758,0.23518584668636322,0.2795961797237396,0.09169608354568481
0.45075867,0.0,1.1847911,0.0,0.0,0.2914572864321608,0.20627151429653168,0.2382422834634781,0.281576931476593,0.09313073754310608
0.18055828,1.5462627,0.0,1.208895,0.0,0.2964824120603015,0.20823818445205688,0.24138054251670837,0.28367337584495544,0.09462343156337738
0.543042,1.5996199,2.011412,1.5996199,1.248082,0.30150753768844224,0.2103276550769806,0.24461416900157928,0.2859058082103729,0.09618275612592697
0.4983097,1.9645677,0.0,2.5877423,0.0,0.3065326633165829,0.21256090700626373,0.24796026945114136,0.28829899430274963,0.09781889617443085
0.56090575,2.4775426,1.849425,2.2691603,1.9652269,0.31155778894472363,0.2149634212255478,0.2514389157295227,0.2908824682235718,0.09954410046339035
0.48952162,3.0599144,1.857702,3.108758,2.7664921,0.3165829145728643,0.21756581962108612,0.2550742030143738,0.2936919927597046,0.10137265175580978
0.5032561,2.3743477,0.0,3.0040364,0.0,0.32160804020100503,0.22040438652038574,0.2588943541049957,0.29677048325538635,0.10332226008176804
0.5183268,2.7897108,2.5603733,3.0609994,2.1274576,0.32663316582914576,0.22352303564548492,0.2629333436489105,0.3001692593097687,0.10541366785764694
0.2131038,0.0,2.9328446,0.0,0.0,0.3316582914572864,0.22697454690933228,0.2672308683395386,0.3039494454860687,0.1076723113656044
0.5114929,2.5248754,0.9991963,2.6468456,0.0,0.33668341708542715,0.2308218777179718,0.27183398604393005,0.30818456411361694,0.11012770235538483
0.30829746,3.021227,2.1391017,2.56241,0.0,0.3417085427135678,0.23514071106910706,0.27679821848869324,0.31296223402023315,0.11281616985797882
0.476665,1.5748816,1.2374412,0.0,0.0,0.34673366834170855,0.2400224208831787,0.282188355922699,0.31838706135749817,0.11578086018562317
0.47059333,2.4649208,0.7557182,1.933992,1.4097263,0.35175879396984927,0.24557596445083618,0.2880800664424896,0.3245830833911896,0.1190730556845665
0.42270526,0.0,0.0,0.0,0.0,0.35678391959798994,0.25193220376968384,0.2945614159107208,0.33169782161712646,0.12275445461273193
0.46665645,2.4482672,1.7429775,2.5654938,0.0,0.36180904522613067,0.25924718379974365,0.30173459649086,0.33990567922592163,0.12689843773841858
0.4572297,2.011015,1.8236128,2.2067456,1.4129629,0.36683417085427134,0.2677069306373596,0.3097166121006012,0.34941208362579346,0.13159234821796417
0.44212943,2.8134131,2.374029,2.8951232,0.0,0.37185929648241206,0.2775319814682007,0.31864047050476074,0.36045777797698975,0.1369396299123764
0.51493025,2.139353,0.0,2.5730867,2.6627223,0.3768844221105528,0.28898167610168457,0.32865628600120544,0.37332215905189514,0.14306199550628662
0.46556604,2.961552,0.0,3.0126991,2.5782156,0.38190954773869346,0.30235812067985535,0.33993029594421387,0.3883260190486908,0.15010197460651398
0.47130334,0.0,0.0,3.5440016,0.0,0.3869346733668342,0.31800854206085205,0.3526434004306793,0.40583229064941406,0.1582241952419281
0.47825158,2.275773,0.0,2.2910397,1.5311327,0.3919597989949749,0.3363245725631714,0.3669866919517517,0.4262428879737854,0.1676161289215088
0.36748722,0.0,3.6812563,0.0,0.0,0.3969849246231156,0.3577365279197693,0.3831552267074585,0.44998979568481445,0.1784876435995102
0.49950173,2.3449042,2.1331103,2.4655008,0.0,0.4020100502512563,0.38269931077957153,0.40133753418922424,0.47751814126968384,0.19106638431549072
0.51392716,2.413589,1.3325021,2.5696404,1.9508158,0.40703517587939697,0.4116697311401367,0.42170146107673645,0.5092591047286987,0.2055915743112564
0.44548318,2.911387,2.0298405,2.9345136,2.328594,0.4120603015075377,0.4450684189796448,0.44437626004219055,0.5455897450447083,0.22230033576488495
0.4230958,2.012087,1.5618311,2.5638332,0.0,0.4170854271356784,0.48323050141334534,0.4694312810897827,0.5867817401885986,0.24141059815883636
0.43294346,2.0761628,1.5801345,1.9677963,1.3974841,0.4221105527638191,0.5263419151306152,0.4968542754650116,0.6329393982887268,0.26309627294540405
0.5149601,2.546764,0.0,2.66341,2.3171418,0.4271356783919598,0.5743758678436279,0.5265318751335144,0.6839401125907898,0.28746071457862854
0.49243322,2.750432,0.0,2.9555564,2.4025607,0.4321608040201005,0.6270313262939453,0.5582362413406372,0.7393829822540283,0.3145062327384949
0.53224087,3.0041914,2.457382,2.7201903,2.5057814,0.4371859296482412,0.6836991310119629,0.5916236639022827,0.798565685749054,0.3441109359264374
0.536347,1.939062,1.6187916,1.4451041,1.1266849,0.44221105527638194,0.743461549282074,0.6262452006340027,0.8604961037635803,0.3760133385658264
0.5009736,2.309514,0.0,2.724363,1.4313072,0.4472361809045226,0.805140495300293,0.6615728139877319,0.9239515662193298,0.4098150432109833
0.12329887,0.0,0.0,0.0,0.0,0.45226130653266333,0.8673858046531677,0.6970365643501282,0.9875704050064087,0.4449995160102844
0.4804812,2.6475394,0.0,2.9387455,1.2023216,0.457286432160804,0.9287919998168945,0.7320663332939148,1.049968957901001,0.48096874356269836
0.42836305,0.0,0.0,0.0,0.0,0.4623115577889447,0.9880203008651733,0.7661343812942505,1.1098570823669434,0.5170906186103821
0.556855,2.5116153,0.0,2.3245952,0.0,0.46733668341708545,1.0439053773880005,0.7987877130508423,1.1661330461502075,0.5527476072311401
0.44493067,2.318546,1.5029795,2.7006664,1.3727006,0.4723618090452261,1.095529317855835,0.8296728730201721,1.217950701713562,0.5873828530311584
0.95923555,3.170015,2.9168863,0.0,3.1211138,0.47738693467336685,1.1422576904296875,0.8585428595542908,1.264743685722351,0.6205317378044128
0.62591887,2.697901,2.026815,2.2836006,1.7249302,0.4824120603015075,1.1837385892868042,0.8852558732032776,1.3062199354171753,0.6518400311470032
0.5164736,2.3439462,1.8354819,2.8629189,0.0,0.48743718592964824,1.2198747396469116,0.9097633361816406,1.3423269987106323,0.6810670495033264
0.4430773,0.0,0.0,0.0,0.0,0.49246231155778897,1.250779628753662,0.9320935010910034,1.3732119798660278,0.7080793380737305
0.15005979,1.7103894,0.0,1.3945724,0.0,0.49748743718592964,1.2767260074615479,0.9523324966430664,1.3991665840148926,0.7328349351882935
0.47459188,2.7651122,0.9919867,2.7396371,2.2355323,0.5025125628140703,1.2980941534042358,0.9706066846847534,1.420581340789795,0.7553656101226807
0.15291893,1.7200578,0.0,1.7200578,1.7200578,0.507537688442211,1.3153311014175415,0.987066924571991,1.4379034042358398,0.7757568359375
0.5074865,2.9018612,0.0,3.2348077,0.0,0.5125628140703518,1.328910231590271,1.001875877380371,1.4516016244888306,0.7941314578056335
0.99887484,2.7098308,1.7401663,2.0705059,2.771284,0.5175879396984925,1.3393064737319946,1.01519775390625,1.4621421098709106,0.8106343150138855
0.487963,2.4058993,1.7383232,2.6765873,1.828653,0.5226130653266332,1.346975564956665,1.0271919965744019,1.4699691534042358,0.8254207372665405
0.5025521,2.4087484,1.16323,2.559743,1.8550135,0.5276381909547738,1.352339744567871,1.0380094051361084,1.475495457649231,0.8386479616165161
0.50601315,2.3968198,0.0,0.0,0.0,0.5326633165829145,1.355783224105835,1.047788381576538,1.4790935516357422,0.850468635559082
0.48617253,0.0,2.5037348,0.0,0.0,0.5376884422110553,1.3576452732086182,1.056654453277588,1.4810943603515625,0.8610274791717529
0.47021738,2.5637233,2.0290596,2.7374299,1.5464166,0.542713567839196,1.3582228422164917,1.0647202730178833,1.4817869663238525,0.8704593777656555
0.47552222,2.4270303,1.9835311,2.720421,1.3711672,0.5477386934673367,1.3577700853347778,1.0720857381820679,1.4814194440841675,0.8788864612579346
0.49931774,2.484274,1.5817841,2.7488651,1.2558446,0.5527638190954774,1.3565020561218262,1.0788389444351196,1.480203628540039,0.8864202499389648
0.47175393,2.1923437,1.331517,2.7231097,0.0,0.5577889447236181,1.3545987606048584,1.0850563049316406,1.4783154726028442,0.8931601643562317
0.49364683,3.0086727,2.2874444,3.142709,2.5597742,0.5628140703517588,1.352207899093628,1.0908057689666748,1.475904107093811,0.8991951942443848
0.6982086,3.037856,2.0551958,2.2940683,2.735944,0.5678391959798995,1.349450707435608,1.0961453914642334,1.4730889797210693,0.9046044945716858
0.17228252,0.0,0.0,2.0023384,0.0,0.5728643216080402,1.3464231491088867,1.1011263132095337,1.4699678421020508,0.9094576239585876
0.46198335,2.7401903,0.0,2.9389315,0.0,0.577889447236181,1.343203067779541,1.10579252243042,1.466621994972229,0.9138169288635254
0.36913344,0.0,0.0,0.0,0.0,0.5829145728643216,1.339850664138794,1.110182523727417,1.4631131887435913,0.9177367091178894
0.12335334,0.0,0.0,0.0,0.0,0.5879396984924623,1.3364118337631226,1.11432945728302,1.4594908952713013,0.9212651252746582
0.35142374,1.7739301,0.0,1.7739301,0.0,0.592964824120603,1.3329226970672607,1.1182620525360107,1.4557945728302002,0.9244449734687805
0.38061845,0.9751304,0.0,0.0,0.0,0.5979899497487438,1.3294093608856201,1.1220054626464844,1.4520537853240967,0.9273137450218201
0.33091903,0.0,0.0,0.0,0.0,0.6030150753768845,1.3258907794952393,1.1255817413330078,1.448290228843689,0.9299044609069824
0.47233436,2.255789,1.1341379,2.5649707,0.0,0.6080402010050251,1.3223800659179688,1.1290092468261719,1.444521188735962,0.9322466850280762
0.49236152,2.8387158,2.2493696,3.051317,0.0,0.6130653266331658,1.3188871145248413,1.1323045492172241,1.4407590627670288,0.9343663454055786
0.4614992,0.0,0.0,0.0,0.0,0.6180904522613065,1.3154172897338867,1.1354820728302002,1.4370115995407104,0.9362865686416626
0.46747947,2.4022958,1.5631435,2.543499,1.0663874,0.6231155778894473,1.3119735717773438,1.1385540962219238,1.4332855939865112,0.9380275011062622
0.51278836,2.321094,0.0,2.5154698,1.5384655,0.628140703517588,1.3085579872131348,1.1415318250656128,1.4295834302902222,0.9396074414253235
0.51393574,1.951761,1.2607065,1.9705168,1.2607065,0.6331658291457286,1.305169701576233,1.144424557685852,1.425907850265503,0.9410429000854492
0.2008499,0.0,0.0,0.0,0.0,0.6381909547738693,1.301809310913086,1.1472402811050415,1.4222605228424072,0.9423478841781616
0.40941712,0.0,0.0,0.0,0.0,0.6432160804020101,1.2984745502471924,1.1499865055084229,1.4186406135559082,0.9435353875160217
0.40175825,0.0,0.0,2.1527016,0.0,0.6482412060301508,1.2951643466949463,1.1526694297790527,1.4150477647781372,0.9446170330047607
0.48927426,2.170866,0.88066757,2.6832743,0.0,0.6532663316582915,1.291877269744873,1.1552948951721191,1.4114811420440674,0.9456033110618591
0.120567635,1.338237,0.0,1.003067,0.0,0.6582914572864321,1.2886104583740234,1.157867431640625,1.4079395532608032,0.9465032815933228
0.42081094,1.9345939,1.4806734,2.1932132,0.0,0.6633165829145728,1.2853633165359497,1.1603916883468628,1.4044214487075806,0.9473253488540649
0.50681525,2.58021,1.697951,2.9089534,0.0,0.6683417085427136,1.2821342945098877,1.16287100315094,1.4009270668029785,0.9480774402618408
0.52636373,2.7484431,0.0,2.8422391,2.1719158,0.6733668341708543,1.2789220809936523,1.165309190750122,1.3974539041519165,0.9487660527229309
0.3652556,2.0671422,0.0,2.343039,0.0,0.678391959798995,1.2757259607315063,1.1677087545394897,1.3940006494522095,0.9493973255157471
0.4079041,1.8553399,0.0,1.8553399,0.0,0.6834170854271356,1.272544503211975,1.170072317123413,1.3905673027038574,0.949977457523346
0.4803931,2.201682,1.6312541,2.5908973,0.0,0.6884422110552764,1.269377589225769,1.1724026203155518,1.387152075767517,0.9505109786987305
0.78967696,2.6229105,0.0,1.8562816,1.6899282,0.6934673366834171,1.2662250995635986,1.1747008562088013,1.3837544918060303,0.9510026574134827
0.23463479,2.7348788,2.2044952,2.3590033,0.0,0.6984924623115578,1.263086199760437,1.1769696474075317,1.3803741931915283,0.9514573216438293
0.55014426,2.401249,1.6905806,2.420853,2.54634,0.7035175879396985,1.2599618434906006,1.1792104244232178,1.3770102262496948,0.9518784880638123
0.48879263,2.444903,0.0,2.1487014,2.1487014,0.7085427135678392,1.2568514347076416,1.1814241409301758,1.3736621141433716,0.9522697329521179
0.46030235,2.1214242,0.0,2.4323063,1.2765629,0.7135678391959799,1.253756046295166,1.1836124658584595,1.3703296184539795,0.952634334564209
0.5119129,0.0,0.0,0.0,0.0,0.7185929648241206,1.2506755590438843,1.1857764720916748,1.3670127391815186,0.9529756307601929
0.42781222,0.0,0.0,1.8795136,0.0,0.7236180904522613,1.247611403465271,1.187916874885559,1.3637109994888306,0.9532962441444397
0.49798065,0.0,1.8002646,0.0,0.0,0.7286432160804021,1.2445636987686157,1.190035343170166,1.360424518585205,0.9535987377166748
0.49721578,2.8625062,2.4387197,3.170536,0.0,0.7336683417085427,1.241532802581787,1.1921319961547852,1.3571525812149048,0.953885555267334
0.5137438,2.9908593,2.3220913,2.86309,0.0,0.7386934673366834,1.2385209798812866,1.1942079067230225,1.3538970947265625,0.9541588425636292
0.47978905,1.8415649,1.6288303,2.5456247,0.9022056,0.7437185929648241,1.2355279922485352,1.1962637901306152,1.3506555557250977,0.9544208645820618
0.58422524,2.6809564,2.182535,2.4581163,2.565986,0.7487437185929648,1.2325550317764282,1.1982998847961426,1.3474305868148804,0.9546732902526855
0.55323005,2.699535,2.874756,2.4401758,1.6774946,0.7537688442211056,1.2296031713485718,1.2003172636032104,1.3442212343215942,0.9549181461334229
0.48783568,2.303588,1.4278963,2.678091,2.0292554,0.7587939698492463,1.2266734838485718,1.202316164970398,1.3410276174545288,0.9551568031311035
0.95098346,2.169689,2.3286233,2.5069273,2.169689,0.7638190954773869,1.2237669229507446,1.2042970657348633,1.3378499746322632,0.9553908109664917
0.45466912,1.8896948,0.0,2.5182726,1.34544,0.7688442211055276,1.2208842039108276,1.2062605619430542,1.3346893787384033,0.955621600151062
0.49289617,1.7398505,0.0,1.7398505,0.0,0.7738693467336684,1.2180266380310059,1.2082067728042603,1.3315454721450806,0.9558507204055786
0.463944,2.579649,1.8561096,2.4059863,2.033656,0.7788944723618091,1.2151949405670166,1.2101366519927979,1.3284183740615845,0.9560791254043579
0.43842962,2.6336994,2.1586092,2.8111076,1.01861,0.7839195979899498,1.2123901844024658,1.212050199508667,1.3253093957901,0.9563079476356506
0.53638476,2.836001,2.210501,2.3155768,1.7360362,0.7889447236180904,1.2096132040023804,1.2139475345611572,1.3222171068191528,0.9565383791923523
0.5155625,2.2584872,1.3509122,2.3580554,0.83624107,0.7939698492462312,1.2068649530410767,1.215829610824585,1.3191436529159546,0.9567713141441345
0.48764306,2.6764965,0.0,2.9589074,0.0,0.7989949748743719,1.2041457891464233,1.217696189880371,1.3160885572433472,0.9570074677467346
0.47233102,2.2602262,1.7255791,2.7605345,0.0,0.8040201005025126,1.201456904411316,1.2195477485656738,1.3130518198013306,0.957247793674469
0.56042635,2.2120805,1.6293316,2.3837361,2.0343707,0.8090452261306533,1.1987990140914917,1.221384882926941,1.310033917427063,0.9574933648109436
0.48699394,2.2968652,1.9110848,2.7469144,0.0,0.8140703517587939,1.1961727142333984,1.223207712173462,1.3070356845855713,0.9577445387840271
0.19511811,0.0,0.0,0.0,0.0,0.8190954773869347,1.1935789585113525,1.2250159978866577,1.304056167602539,0.9580020904541016
0.48017284,2.4463944,1.1008443,2.618295,1.3376244,0.8241206030150754,1.1910173892974854,1.2268109321594238,1.3010966777801514,0.9582664966583252
0.41101754,2.4905689,2.24747,2.4262424,0.0,0.8291457286432161,1.1884896755218506,1.228592038154602,1.2981575727462769,0.9585384130477905
