gene,module,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99
KIRREL,Late,-1.0037057698376135,-1.0029648712975228,-1.0021756562366304,-1.001334685587683,-1.0004385067170871,-0.9994871331911827,-0.9984771191595463,-0.9974050255549244,-0.9962691498016156,-0.9950660392660262,-0.9937905455220313,-0.9924426753528008,-0.9910172803322099,-0.9895092120341336,-0.9879167610997003,-0.9862347791027849,-0.9844598541088146,-0.9825851215496227,-0.9806054465654244,-0.9785191469300287,-0.9763176419332273,-0.9739958238479159,-0.9715451323133967,-0.9689587434605236,-0.966224651078175,-0.9633326329289725,-0.9602655411588396,-0.9570045592538491,-0.9535240061319071,-0.9497861809334581,-0.9457430995130366,-0.9413296977028021,-0.9364517301370355,-0.9309773591211843,-0.9247234526282094,-0.917424897236939,-0.908714343586075,-0.8980748055813579,-0.8847927344246418,-0.8679154067391672,-0.8462337088837841,-0.8183365922427163,-0.7827916954796543,-0.7384914897092424,-0.6850884324269478,-0.6233002101646933,-0.5548499380630327,-0.4820049857006832,-0.4069859459151781,-0.3315712031172517,-0.2570141243499505,-0.18416396251294487,-0.11362740434222897,-0.04586765895930986,0.01878203005390358,0.0801129581190004,0.13806847219909527,0.19273539687179023,0.2443209172853882,0.29311926022723817,0.3394806543372424,0.3837668325118354,0.42634083001611595,0.4675372470660178,0.5076553028621021,0.5469567735058392,0.5856692479212682,0.6239779880508476,0.6620368904583772,0.6999704398819937,0.7378820660997658,0.7758422055502731,0.813919992303431,0.8521523268047206,0.8905713341478547,0.9291993716615657,0.9680509824626021,1.0071242129979676,1.0464260092338706,1.0859450839752227,1.125675359501592,1.1656025097576737,1.205712859872496,1.2459853548859898,1.2864050175585193,1.3269499246842398,1.3676037966548509,1.408343842018732,1.4491479205085944,1.4899984501474741,1.5308724224223065,1.5717507359260188,1.6126127698214308,1.6534439809917938,1.6942226632927078,1.7349334053616483,1.7755605787746467,1.8160876868619586,1.8564980158923958,1.89678244928531
RHCG,Late,-0.9218446671003602,-0.9216233758890562,-0.921388238711746,-0.9211378733238159,-0.9208718192785983,-0.9205886952360897,-0.9202880425588429,-0.9199684808114651,-0.9196295522611194,-0.9192698773770233,-0.9188876143725054,-0.9184818477818926,-0.9180516612349008,-0.9175952165633002,-0.9171102169614143,-0.9165962110286785,-0.9160499819706909,-0.9154710801961077,-0.9148558329869111,-0.9142033339235309,-0.9135099157156111,-0.9127732933174096,-0.9119907275687886,-0.9111580988742176,-0.9102708353329911,-0.9093243668536247,-0.9083113715199512,-0.907223156026514,-0.9060482806708361,-0.9047707266128524,-0.9033680613251212,-0.9018087102880111,-0.9000473760428922,-0.8980186715444973,-0.8956261942771241,-0.892728915487319,-0.8891172224833874,-0.8844792019984545,-0.8783534159117918,-0.8700630166678579,-0.8586458281331812,-0.8428041035375614,-0.8209529655490523,-0.7914557497024318,-0.7530920208463907,-0.7056021630475673,-0.6499592475664796,-0.5881150472189781,-0.5223724828478566,-0.4547993345001578,-0.38694351351051465,-0.31984962048898385,-0.25419818294600793,-0.1904344139110906,-0.12884113076383208,-0.06956596591323563,-0.012635608983046526,0.04204199317587842,0.09464452050990424,0.14541802703403625,0.19464168273894641,0.24260797347964813,0.28959769030855925,0.3358707820556501,0.3816553552665963,0.4271489478941502,0.4725138976931531,0.5178807001341514,0.5633536821195072,0.6090100756624012,0.6549049968621945,0.7010752669785443,0.7475417282338981,0.7943129490974845,0.8413867295569339,0.8887510274392767,0.9363881268554324,0.9842741750397114,1.0323811507819338,1.080678369699052,1.1291326000252748,1.177709799463938,1.2263749993973796,1.2750929996276883,1.3238283683767031,1.372547526508259,1.4212162001454416,1.4698026627940814,1.5182754195402577,1.566604828112045,1.6147628672992638,1.6627229053732313,1.710459700086761,1.7579496302544124,1.8051713904932392,1.8521036754202949,1.8987286533563745,1.9450287242025224,1.9909879089215288,2.03659184953793
ID1,Late,-1.3765170785879555,-1.366415164384621,-1.356056875745226,-1.3454424722456428,-1.334575414897495,-1.3234586455606634,-1.3120955387214817,-1.300491285897386,-1.2886509920805218,-1.2765814062435565,-1.2642893638844477,-1.251783084905803,-1.2390699239573233,-1.2261591392451037,-1.2130614599051788,-1.19978276965731,-1.186334489839857,-1.172725013406008,-1.1589622141572087,-1.1450517162373477,-1.1309982785374086,-1.1168046698666907,-1.1024678618400228,-1.087981884212353,-1.073332460310732,-1.058496314831987,-1.0434370206287737,-1.028100585919755,-1.0124104358227464,-0.9962562505922271,-0.9794864379190588,-0.961889443467714,-0.9431743692111814,-0.9229464002484338,-0.9006676088477847,-0.8756194889960567,-0.846848964617244,-0.8131166474487317,-0.7728642170067377,-0.7242255823488004,-0.6651642842352588,-0.5938115494396425,-0.509080966413125,-0.4114330227523019,-0.30343596213288804,-0.18961384589941618,-0.07543178445703072,0.03410854124560019,0.13550977896225358,0.22704367253840052,0.30840842176041344,0.3801666140678011,0.4432643169880301,0.49873948790718886,0.5475854371614138,0.5907096419985624,0.6289266515043824,0.6629705462443606,0.6934937269096525,0.7210721058345201,0.746207702755049,0.7693293370114739,0.790798338217358,0.8109144299793543,0.8299223058192916,0.8480213200067221,0.8653672180647335,0.8820856347152829,0.8982738243850096,0.9140048144191835,0.9293370959142531,0.9443115088073837,0.9589605866078423,0.973305095385374,0.9873616479957749,1.0011399352715926,1.014645840932588,1.027883172091548,1.0408529670519597,1.053554187510336,1.0659868334666767,1.0781488283140073,1.0900380954453535,1.1016529043549028,1.112991870638006,1.1240539559911757,1.1348381221109245,1.1453454073007399,1.1555751193582968,1.1655289887894076,1.1752087460998841,1.1846171600990256,1.1937576917984565,1.2026327639063137,1.2112472218388708,1.2196069493158892,1.2277154073489929,1.2355788257591054,1.2432041265694749,1.2505954629940508
S100A4,Late,-1.3588703884670608,-1.3484733634126416,-1.3378620741735658,-1.3270460062751859,-1.3160369672204146,-1.3048468139159426,-1.2934883913440183,-1.2819749891208907,-1.270319600440142,-1.2585354655142431,-1.2466354293254427,-1.2346308053388744,-1.222532314174338,-1.2103485026854064,-1.1980862379972046,-1.1857497194308522,-1.1733401326770183,-1.1608557486034772,-1.1482908857757728,-1.1356357128421075,-1.1228767919748983,-1.1099943616629944,-1.09696480690057,-1.083757991383119,-1.0703366646621222,-1.0566550788392641,-1.0426576052606544,-1.0282744857919293,-1.0134175840933541,-0.9979718881700296,-0.9817853331936469,-0.9646509173348974,-0.9462831855652023,-0.9262835482046421,-0.9040928532951937,-0.8789316080294989,-0.8497297265787205,-0.8150594397621852,-0.7731076289317715,-0.7217523030200648,-0.6588359990471341,-0.5827234519652186,-0.49311310111415096,-0.39181045696025973,-0.28294192064702456,-0.17219327416286526,-0.065286265446497,0.033489276661380234,0.12193784827186942,0.19972982737896874,0.26771555180751383,0.32724848745624957,0.37973071354135274,0.42640799572579435,0.46831148966144337,0.5062725621224303,0.5409690329412409,0.572956002966112,0.6026992510148773,0.6305886717025495,0.6569499347329004,0.6820579227260428,0.7061379169091004,0.7293780468682326,0.7519296857788573,0.7739155526252235,0.7954346525781987,0.8165636603010493,0.8373654173992363,0.8578857705786304,0.8781620690953073,0.8982213862195442,0.9180834834624921,0.9377633795726261,0.9572695719997413,0.9766089772727403,0.995785745308965,1.01480046895375,1.0336533458222068,1.0523423997632202,1.0708656546256752,1.089220146182899,1.1074040958988882,1.1254119705505201,1.143242584447126,1.1608909972109178,1.178357011226784,1.1956362789622719,1.2127264290360427,1.2296262757574274,1.2463340405904226,1.2628491306896938,1.2791701627494605,1.2952975319999454,1.3112308432109254,1.3269710844579585,1.3425186509712677,1.357874135596187,1.3730387240233861,1.3880159733248718
SYT8,Late,-1.3234888419904738,-1.3173937999245033,-1.3109947876132495,-1.304279177866231,-1.297236252254318,-1.2898533835870292,-1.2821197800213364,-1.2740229611945548,-1.265551951728911,-1.2566955192979885,-1.2474428720587594,-1.237784906687853,-1.2277120793785103,-1.2172180031215925,-1.206297025046942,-1.1949459149430404,-1.1831645993959892,-1.1709557947200204,-1.158324639888004,-1.1452808255344957,-1.131836391538792,-1.1180071953028927,-1.1038097549538812,-1.0892630846913782,-1.0743825280200963,-1.0591811526139063,-1.0436612343036504,-1.02781043955444,-1.0115938967646545,-0.9949423032144419,-0.9777382700806629,-0.959796427270493,-0.9408386095238481,-0.9204625086788751,-0.8981006353028875,-0.8729717186917904,-0.8440310790749327,-0.8099270197596071,-0.7689940730524201,-0.7193314797164125,-0.6590360578559868,-0.5866592044328797,-0.501861453582053,-0.4060555823594737,-0.30262406270842895,-0.1963772668911912,-0.09236474965020039,0.005356783830661961,0.09438728639312995,0.17393932056566436,0.24436072139769208,0.3065876629184009,0.3617377983132013,0.4108935420963925,0.45501103687745875,0.4949131056268467,0.531301291555262,0.5647755330383729,0.5958498741910142,0.6249602467403909,0.6524772440443557,0.6787077361971688,0.7039019177637199,0.7282629984140834,0.7519516077574081,0.7750922557649534,0.7977789122263493,0.8200835227617813,0.8420560088219902,0.8637319027336796,0.8851332286662942,0.9062734947770933,0.9271594551447065,0.9477887605243931,0.9681596489825974,0.9882650727850975,1.0080965159197077,1.0276442877518728,1.0468984039914444,1.0658488803482746,1.0844854388766223,1.1028001508754877,1.1207836193659078,1.1384287966136601,1.1557292221957078,1.1726801976225694,1.1892770244047635,1.2055167659863637,1.2213982477450003,1.2369200014027097,1.2520820269594923,1.2668860863489035,1.2813333541933138,1.2954279416710195,1.3091716107155758,1.3225705280944278,1.3356282176746859,1.3483520208461655,1.3607466360983478,1.3728173492318998
ECM1,Late,-1.211405418865223,-1.2078755063842908,-1.2041791691705748,-1.200314646248897,-1.196280629466267,-1.1920758358264831,-1.1876989823333441,-1.1831499935164849,-1.1784276870068568,-1.1735320250692778,-1.1684626429303175,-1.1632188110431168,-1.1577998627527861,-1.1522055213346545,-1.1464340258135435,-1.1404840428796748,-1.134353559989987,-1.128039482859523,-1.121538692046538,-1.1148463826044728,-1.107956667844873,-1.10086109508688,-1.0935491739497871,-1.0860053575384445,-1.078210979515958,-1.0701384177288098,-1.061749006193433,-1.0529899911248304,-1.043787738603743,-1.0340379234292263,-1.0235935544874328,-1.0122483964281461,-0.9997097248630858,-0.9855655973843722,-0.9692371814507591,-0.9499148813022227,-0.926481785853264,-0.8974293682954242,-0.8607896633961156,-0.8141577828241214,-0.7549062006720574,-0.6807505296245078,-0.590725704969956,-0.4863173356827491,-0.3720339710426064,-0.2546797675722302,-0.14140076254687794,-0.03763816801449696,0.05385807718581912,0.13276576490994055,0.20029423228346113,0.25829401265133584,0.30867229244569816,0.35310823696982496,0.3929696711153952,0.4293248527393987,0.4629959056824163,0.49460832832793034,0.5246415084331657,0.5534613263266845,0.5813511480715315,0.6085283283183377,0.6351619206842604,0.6613831429769027,0.6872928236036407,0.7129682442180321,0.7384683723317756,0.7638360751120793,0.7891049620280682,0.8142967685448058,0.8394265887352522,0.8645030765345716,0.8895300557745807,0.9145073252009732,0.9394320672534632,0.9642976405399482,0.98909820868555,1.013822501449125,1.0384622674041208,1.063005632546476,1.0874423329065772,1.111760494480362,1.1359490482809929,1.159996925321632,1.1838938616326664,1.207628586972952,1.231192246153019,1.2545749777118662,1.277768530222942,1.3007650547683072,1.323557104938634,1.3461376368332083,1.3685020216029884,1.390644020364484,1.4125592055229603,1.4342431494836818,1.4556938397035875,1.4769078548594727,1.4978833836625824,1.5186180110612428
NDFIP2,Late,-1.2170484301143398,-1.2115117680550689,-1.205857743478677,-1.2001097992141216,-1.194291823207365,-1.188428593638381,-1.182544740314808,-1.1766635576932682,-1.1708084886027186,-1.1650019372657703,-1.159265566043358,-1.1536170312433676,-1.1480742859183546,-1.1426514254401605,-1.1373616549466155,-1.1322159539905223,-1.1272205542099583,-1.1223818356153354,-1.117701430302341,-1.1131782996646287,-1.1088078441598082,-1.104582793543456,-1.100489200816066,-1.0965092612974177,-1.0926176033181965,-1.0887750565819172,-1.0849311744946213,-1.0810153318247673,-1.0769235195653992,-1.0725138937640935,-1.0675822940876531,-1.061835536801779,-1.0548586244849953,-1.0460599966369724,-1.0346025365426708,-1.0193175153179423,-0.9986078531469976,-0.9703583540196276,-0.9319042507961466,-0.8801545026179206,-0.811981420659528,-0.7250054094094835,-0.6187266024705934,-0.4956324620420128,-0.36157152883154375,-0.22476837812242947,-0.09363394085088902,0.025492129845856963,0.12946730790886973,0.2180559780698965,0.29284602105994584,0.3561416592442358,0.4102370256691928,0.4570882612017218,0.4982479339570605,0.5349187500841116,0.568031597613743,0.598321809839066,0.62637605097335,0.6526702994678261,0.6775873559472375,0.7014355381240713,0.724460550585372,0.7468532001541703,0.768758891718935,0.7902850468503301,0.8115111931200079,0.8324895575899487,0.8532539691525718,0.8738222324880978,0.8942011727239445,0.9143872289240679,0.9343747629397314,0.9541486407927476,0.9736934317602586,0.9929922213960546,1.012026314785904,1.030779094228268,1.0492315680642441,1.067368602315645,1.0851750630042831,1.1026387835986742,1.1197470040779938,1.136490525357461,1.1528637092883396,1.168857653530519,1.184471171105318,1.1997015913107032,1.2145480239126638,1.2290110624005406,1.2430936742210368,1.2568009040335484,1.2701360160294493,1.283104945102146,1.295716593591749,1.3079765996469948,1.3198953493313454,1.331481448240241,1.3427435019691214,1.3536927868154596
KRT16,Late,-1.21492105483238,-1.2126965510960257,-1.2103633766839952,-1.2079201847379728,-1.2053642815413261,-1.2026946456511713,-1.1999091980244703,-1.1970061217583936,-1.1939839434441797,-1.190841180633749,-1.187575844677239,-1.1841859921213749,-1.1806696795128815,-1.1770247374155454,-1.173248779449531,-1.1693386056964232,-1.1652919201695626,-1.1611053240855473,-1.156774171235153,-1.1522943758468431,-1.147660351622368,-1.1428654456240046,-1.1379009981855335,-1.1327541553973874,-1.1274092792401922,-1.1218429759601092,-1.1160230475079984,-1.1099033933643168,-1.1034176287809223,-1.0964717990911226,-1.0889296275434208,-1.080595232126347,-1.0711879601083762,-1.0603037720733244,-1.0473618376322187,-1.0315274119658961,-1.0116056600009744,-0.9859015289090757,-0.9520474044782755,-0.9068470201775206,-0.8462399507172629,-0.7656209892174003,-0.6608196838150752,-0.5298879169475705,-0.3751577240729046,-0.20418908419436704,-0.02836191960049675,0.14046765617123963,0.2932172260972519,0.4250535755513683,0.5349990119465722,0.6246145169532289,0.6966706052454348,0.7542185165433509,0.800087629557008,0.8366874647745266,0.8659765892097204,0.8895060051263712,0.9084911753205278,0.9238781186104851,0.9364044433089332,0.9466434590926376,0.9550464086940674,0.9619687903941231,0.9676919077551933,0.9724409482562699,0.9763979999102307,0.9797097166051281,0.9824987438015821,0.9848642970491033,0.9868895380692208,0.988645045853423,0.99018896129224,0.9915733508548026,0.9928403016036584,0.9940266939544421,0.9951644909340367,0.9962805935514935,0.9973991548633258,0.9985398444245388,0.9997203069830047,1.0009551500758964,1.002256811804173,1.003636573236146,1.005103256745752,1.0066636598997938,1.00832385711967,1.0100902120849413,1.0119653281190641,1.0139526763199807,1.0160541368657428,1.0182715899344024,1.0206059033004449,1.0230572215929516,1.0256254001828413,1.0283091374083857,1.0311090117859085,1.034022853879196,1.0370499405428437,1.0401879577115567
SPRR1B,Late,-1.2252942924950927,-1.2223527077294314,-1.2193070668522943,-1.2161599684144004,-1.21291396026304,-1.2095735296516499,-1.2061419976548076,-1.2026249796772377,-1.1990276728203781,-1.1953552488339527,-1.1916144005705451,-1.187811820882739,-1.1839533660165453,-1.180046793596549,-1.1760986697167628,-1.1721159660986276,-1.1681055277050132,-1.1640720192513565,-1.1600222349970986,-1.1559596734788176,-1.1518858304476585,-1.1478015425101948,-1.1437019674889888,-1.1395782069323102,-1.135414720239273,-1.1311855979578305,-1.126851671689339,-1.1223535677188334,-1.1176085380507337,-1.1124943367185307,-1.106837076313621,-1.1003900846555539,-1.092800820804828,-1.0835666616730961,-1.071971091758192,-1.0569909919248168,-1.0371665344065892,-1.010430616472017,-0.9738968947409686,-0.9236620671645969,-0.854764118751834,-0.7615909912044243,-0.639161731800694,-0.48548699151700797,-0.3042608700555452,-0.10599444169551403,0.09413036873191322,0.28094755727216464,0.44361571680828554,0.5772835432856962,0.6822031341517145,0.7617300423153297,0.8204600265506543,0.8630062876112615,0.8933946777330797,0.9148651460077439,0.929897090096928,0.9403288135102769,0.9474925995393682,0.9523422810842306,0.9555550531381016,0.9576095560675704,0.9588455028446862,0.9595044446036046,0.9597614095800742,0.9597417366497525,0.959536691984235,0.9592180716385098,0.9588377959235292,0.9584374416507976,0.9580498646420893,0.9577002137980217,0.9574107986272071,0.9571992639228206,0.95708163196832,0.9570690575180112,0.9571747234633472,0.9574063367254847,0.957772618294154,0.9582810722767975,0.9589377830848548,0.9597472126200483,0.9607136199703857,0.9618426839198776,0.9631356213508118,0.9645956772826227,0.9662250826661718,0.9680248515700322,0.9699964036902065,0.9721401446541239,0.974457696971502,0.9769472353189086,0.9796093681374877,0.98244368979981,0.9854489834235877,0.9886248433813913,0.991970052790933,0.9954827863287808,0.9991612186715029,1.0030043357505258
EMP1,Late,-1.3275330880543312,-1.321548949611054,-1.3153203187028697,-1.3088447080585492,-1.3021204490024585,-1.295146171961199,-1.2879224751392435,-1.2804490751765787,-1.2727276407488393,-1.2647596201405378,-1.2565483821873897,-1.2480959733783807,-1.2394068959892792,-1.230484707762476,-1.2213347610537804,-1.2119619674367577,-1.20237212004946,-1.192571200936615,-1.182564971751829,-1.1723597293842887,-1.1619604798608978,-1.1513704975640335,-1.140591230778209,-1.129618869885466,-1.1184432139253213,-1.1070440498834855,-1.0953853280693624,-1.0834096208535675,-1.0710279217074423,-1.058107114393575,-1.0444521527693984,-1.0297808732304448,-1.01369118791768,-0.9956164082887224,-0.9747643227149596,-0.9500404688868037,-0.9199575215782924,-0.8825376278957979,-0.8352462269726727,-0.775033420531207,-0.6986175218027193,-0.6031824989739041,-0.4875703541232773,-0.35366574618449953,-0.2071639595516186,-0.05682421895927878,0.08782426724809282,0.21910760615611827,0.3327230074455565,0.4276998686171277,0.5053939099127869,0.5683102857266785,0.6192254204391219,0.6607000070068908,0.6948822921450122,0.723481755329965,0.7478194839131758,0.7688966832753729,0.7874702394968304,0.8041088876089153,0.8192398085740719,0.8331843956164031,0.8461872199119309,0.858432150624915,0.8700597343220082,0.8811770181193895,0.8918681284565965,0.9021947748476616,0.912208591783918,0.9219466049737851,0.9314397951120627,0.9407123422532289,0.949782885189277,0.9586672920809582,0.967378408582214,0.9759265615913111,0.984320063001976,0.9925679803346383,1.00067509922508,1.008648975940325,1.016494396116156,1.024217152890625,1.0318202687705413,1.0393110481473622,1.0466922616523298,1.0539702061746308,1.0611479042210754,1.0682306451785806,1.0752234665584957,1.0821303983699007,1.0889562262485772,1.0957059877058752,1.102383964626442,1.1089946907704915,1.1155434555249415,1.1220345407744388,1.1284729840303331,1.1348625634261365,1.1412078127220633,1.1475145250561662
KRT15,Late,-1.2451025707022767,-1.2412969414710053,-1.2373255579971563,-1.2331900368832218,-1.228888824511222,-1.2244248811532537,-1.2197979338764284,-1.2150096832625894,-1.2100611580587768,-1.2049534499965442,-1.1996888685080238,-1.1942678754796419,-1.1886940820234602,-1.1829679710207421,-1.1770950641137676,-1.1710771038740544,-1.164919590949045,-1.1586280679758563,-1.1522105339876008,-1.1456743371774263,-1.1390287572635365,-1.1322829479951102,-1.1254479526567065,-1.118530993472448,-1.1115361434408224,-1.1044624367993015,-1.0972983683768995,-1.0900149233081013,-1.0825621758691768,-1.0748530814635802,-1.0667503338536344,-1.0580491074040526,-1.0484402741265237,-1.0374763080635059,-1.0245124157636942,-1.0086294852281557,-0.9885347803286455,-0.9624444956862669,-0.9279427973320576,-0.8819020843139176,-0.8205385830264806,-0.739819521090857,-0.6364273362646555,-0.5093263532107808,-0.3614065533097692,-0.20007424341985094,-0.035855983158208746,0.12056345076208275,0.2611672216063949,0.3818581448341874,0.4820490368284343,0.5634290582402882,0.6287248506140277,0.6808533527016231,0.7224815807086674,0.7558632044787686,0.7828229273344008,0.8048129202002795,0.8229699275615393,0.8381871537875578,0.851158940146294,0.8624286330339375,0.8724189844997028,0.8814588576792126,0.8898057332603675,0.8976584743445858,0.9051710990602466,0.9124647056304264,0.919633854803519,0.9267511047381504,0.93387104201199,0.9410378397632755,0.9482844178973089,0.9556336187973615,0.9631044217965922,0.9707099276736418,0.9784575266113332,0.9863525932880832,0.9943957995386938,1.002586809445764,1.0109229356700855,1.019399979244145,1.0280110538612215,1.0367506168841976,1.0456094305845443,1.054580104779439,1.063651554194647,1.0728160527299442,1.0820620112349948,1.0913800240225695,1.100760685405439,1.1101935819441708,1.1196672924471298,1.1291722432683857,1.1387012121838163,1.148241770249583,1.1577873670763654,1.1673277571834315,1.176856390181461,1.1863636924245244
S100A7,Late,-1.1654386921372077,-1.1643220041515538,-1.1631395178109347,-1.1618900453454815,-1.160574242076501,-1.1591902444340272,-1.1577394040182554,-1.1562198572592188,-1.1546323004358063,-1.1529761396630838,-1.151250822013698,-1.1494570437665381,-1.1475942315154601,-1.1456618323331116,-1.1436617917046223,-1.1415948673452532,-1.139461714576311,-1.1372643403192981,-1.1350059597443762,-1.1326872691304337,-1.130311545084005,-1.1278800777689129,-1.1253935839428364,-1.1228521455209395,-1.1202501717933226,-1.1175783039525726,-1.1148165137412491,-1.1119366428219486,-1.1088879857085538,-1.1055966958813002,-1.101949628020802,-1.0977775249207768,-1.0928315487937408,-1.0867470338112257,-1.0789871079925992,-1.068767740830595,-1.0549432258929397,-1.0358475521085178,-1.0090832469550293,-0.9712834538670247,-0.9179350978770116,-0.843506284173262,-0.7423092333881828,-0.6104998716934059,-0.44894187161377086,-0.26528668281283024,-0.07310502657337278,0.11222811243374314,0.27835140839751027,0.41854789983793605,0.5315438059648416,0.6197046728656087,0.6870877585812383,0.7380552093907404,0.7765366595106081,0.8057610408499909,0.8282331552739748,0.8458339387635304,0.8599451362941392,0.871566604349719,0.8814216538226997,0.8900250395996073,0.8977460352368489,0.9048495543727163,0.9115238380526005,0.9179050292779986,0.9240915900752639,0.9301533121635752,0.9361411467745399,0.9420913004103609,0.9480311327355992,0.9539801395591334,0.959952082628407,0.9659571194236765,0.9720013116670297,0.9780895742682683,0.98422600298556,0.9904114169705382,0.9966481098477771,1.0029342794836826,1.0092709088602152,1.0156565235044346,1.0220898127737268,1.0285693021951514,1.0350940087867484,1.0416604921116568,1.0482672776969362,1.054912235748339,1.0615932364716185,1.068307658581547,1.0750530446232238,1.0818274286327285,1.0886286808158139,1.0954527054143122,1.1022995024282232,1.1091657952510128,1.116048798767127,1.1229481853159125,1.129861497442468,1.1367859500312403
GJB6,Late,-1.1898345189312018,-1.1885438157613741,-1.1871838513230546,-1.1857546655439541,-1.1842554465606254,-1.1826854224373322,-1.1810462967563893,-1.1793364591001396,-1.1775551109143731,-1.1757039823998785,-1.1737806246570779,-1.1717859294048392,-1.1697182862255056,-1.1675785868379447,-1.1653652341337364,-1.1630774561771444,-1.1607153328235897,-1.158277266964652,-1.1557633251465151,-1.1531711117065493,-1.1504998547090177,-1.1477463333186062,-1.1449064615996063,-1.1419745298894155,-1.138938173907014,-1.1357825671625668,-1.132481264202482,-1.128997105637515,-1.1252714243516952,-1.1212199595666175,-1.1167155947612664,-1.1115744229010498,-1.1055262797874448,-1.0981748695844393,-1.088943569606138,-1.0769796437392567,-1.0610314514240797,-1.039249607656138,-1.0089149821130023,-0.9660930715829054,-0.9052991928029073,-0.8194550411098662,-0.700721476007705,-0.542931263331615,-0.34563018544687646,-0.1177564596274373,0.12250710094685424,0.3531041095706148,0.5555054467215379,0.7194194522134054,0.8430269130816539,0.9303810775490973,0.9882783872611764,1.0239482067191157,1.0437781178127712,1.0528445828928656,1.054909750554148,1.052606294316564,1.0477074304221732,1.0413566884998777,1.034265740061742,1.026858990051975,1.019379837793823,1.011956903752064,1.0046532204723504,0.9974962582195109,0.990493896061752,0.9836478375813884,0.9769553144571587,0.9704161137412731,0.9640323649116256,0.9578083269240035,0.9517495364209302,0.9458657890007167,0.9401662414183057,0.9346604763242189,0.9293587152123457,0.9242733090544696,0.9194127757621651,0.9147845685080601,0.910399334681623,0.9062602684996943,0.9023767396650062,0.8987506647076628,0.8953860896356625,0.892284292135741,0.8894476146335816,0.8868743535468693,0.8845651477189722,0.8825172288286287,0.8807276156067874,0.8791946044711335,0.8779120199357754,0.8768785843139767,0.8760868444331098,0.8755323283895978,0.8752109901754428,0.8751143118790702,0.8752393122314286,0.8755793898510479
IGFBP6,Late,-1.2944400135276897,-1.289565912183469,-1.2845186792987393,-1.2792998098031545,-1.2739122234811942,-1.2683608956456116,-1.262650451235023,-1.256786472877353,-1.2507752906653542,-1.2446228142428133,-1.2383383168452378,-1.2319276613998629,-1.2253996773349554,-1.2187631473622302,-1.2120264804609888,-1.2051983191932913,-1.1982873061211976,-1.1913032984371112,-1.1842537240727484,-1.1771470153656867,-1.1699895257669537,-1.1627859269317171,-1.155537526923424,-1.148241055583457,-1.140885861538034,-1.1334518099533828,-1.1259012472888537,-1.1181747500907149,-1.110180613768028,-1.1017798098630072,-1.0927666921151775,-1.0828400789158878,-1.0715612084118034,-1.0582991735725484,-1.0421461783659673,-1.021808875058928,-0.9954602260319592,-0.9605545996677186,-0.9136404369787763,-0.8502487859153158,-0.7650757762159793,-0.652790115003575,-0.5098237322107942,-0.33699855884781343,-0.14170104233312616,0.062442253241289665,0.259256469322669,0.43509084264526626,0.5821433353468836,0.6987052428334433,0.7873469097781233,0.852693835395404,0.8997686095890063,0.9330918996314508,0.9563444091961356,0.9723474442718387,0.9831782096122532,0.9903275238144429,0.9948440800304162,0.9974594594594094,0.9986796957891697,0.9988531076289886,0.9982211261179244,0.9969515571095949,0.9951632475114623,0.9929412214475757,0.9903486396958001,0.987433526871258,0.9842332562152895,0.9807801555816538,0.977100012506876,0.9732173064640338,0.9691527796020712,0.9649262397388985,0.9605565603613924,0.9560622412240165,0.9514591659543403,0.9467643393771737,0.9419934582538798,0.9371616587472011,0.9322835164212605,0.9273730462415605,0.9224433288425703,0.917506136795312,0.9125762325301151,0.9076625856249011,0.9027773423831058,0.8979309673123045,0.8931331774552455,0.8883921949250236,0.8837169892995608,0.8791159695581584,0.874595676018051,0.8701626489964731,0.8658238025430728,0.8615845557778443,0.8574497672221619,0.8534242953973998,0.8495118776276922,0.8457171855682064
